6.8,13.6,20.4,27.2,33.8,40.6,47.4,54.2,61,67.8,74.6,81.4
0.132935413,0.132935413,0.156089845,0.188969236,0.239464557,0.254386039,0.271377785,0.262118617,0.25339443,0.25339443,0.25339443,0.25339443
0.124568164,0.168980288,0.19041695,0.218138984,0.255231176,0.28001008,0.284535496,0.298189987,0.313221061,0.236053191,0.236053191,0.236053191
0.182363061,0.182363061,0.207328367,0.241379727,0.287145913,0.300951005,0.316150551,0.332835929,0.313221061,0.278717158,0.250986166,0.250986166
0.120879763,0.148806202,0.168912737,0.195301692,0.280381693,0.297664819,0.317337748,0.339795104,0.326534166,0.314386318,0.310801921,0.26582901
0.142531695,0.142531695,0.170859366,0.214812004,0.286367476,0.302458992,0.320588172,0.340891659,0.331140448,0.32193159,0.28646455,0.261956114
0.126526489,0.161027138,0.221454513,0.240145048,0.262281323,0.277163143,0.293937538,0.31206441,0.290601933,0.271814224,0.25538544,0.25538544
0.134010533,0.134010533,0.161735966,0.205563226,0.27890113,0.277618404,0.276347424,0.277800928,0.268702837,0.26018178,0.257879287,0.257879287
0.12100092,0.168845239,0.197169954,0.215194913,0.236847092,0.250094828,0.257329605,0.264912358,0.257016552,0.249577798,0.25324256,0.25324256
0.11251104,0.132497714,0.16217049,0.207226685,0.214975941,0.223327279,0.23260953,0.242696847,0.265078552,0.248404004,0.248404004,0.248404004
